query_id,subject_id,percent_identity,percent_coverage,alignment_length,query_start,query_end,subject_start,subject_end
Feature165,NZ_AP026104.1,100.0,100.0,87,1,87,2541361,2541447
Feature167,NZ_AP026104.1,100.0,100.0,100,1,100,272528,272429
Feature169,NZ_AP026104.1,100.0,100.0,80,1,80,2953712,2953633
Feature172,NZ_AP026104.1,100.0,100.0,81,1,81,5003895,5003815
Feature176,NZ_AP026104.1,100.0,100.0,100,1,100,2802751,2802652
Feature178,NZ_AP026104.1,100.0,100.0,88,1,88,3088967,3088880
Feature179,NZ_AP026104.1,100.0,100.0,88,1,88,2582811,2582898
Feature179,NZ_AP026104.1,100.0,100.0,88,1,88,2801171,2801258
Feature181,NZ_AP026104.1,100.0,100.0,83,1,83,265383,265301
Feature182,NZ_AP026104.1,100.0,100.0,100,1,100,1715270,1715171
Feature186,NZ_AP026104.1,100.0,100.0,100,1,100,1219546,1219447
Feature186,NZ_AP026104.1,100.0,100.0,100,1,100,1684433,1684334
Feature186,NZ_AP026104.1,100.0,100.0,100,1,100,2539762,2539861
Feature188,NZ_AP026104.1,100.0,100.0,100,1,100,925130,925229
Feature188,NZ_AP026104.1,100.0,100.0,100,1,100,2133242,2133143
Feature189,NZ_AP026104.1,100.0,100.0,100,1,100,3097355,3097454
Feature190,NZ_AP026104.1,100.0,100.0,100,1,100,2560198,2560297
Feature192,NZ_AP026104.1,100.0,100.0,88,1,88,3097438,3097351
Feature196,NZ_AP026104.1,100.0,100.0,100,1,100,1189663,1189762
Feature198,NZ_AP026104.1,100.0,100.0,100,1,100,1656035,1655936
Feature199,NZ_AP026104.1,100.0,100.0,89,1,89,2803084,2802996
Feature203,NZ_AP026104.1,100.0,100.0,100,1,100,4512843,4512744
Feature205,NZ_AP026104.1,100.0,100.0,89,1,89,1185396,1185308
Feature206,NZ_AP026104.1,100.0,100.0,95,1,95,1185309,1185403
Feature209,NZ_AP026104.1,100.0,100.0,80,1,80,1645888,1645967
Feature212,NZ_AP026104.1,100.0,100.0,100,1,100,2802727,2802628
Feature215,NZ_AP026104.1,100.0,100.0,100,1,100,5002481,5002382
Feature217,NZ_AP026104.1,100.0,100.0,82,1,82,2455825,2455906
Feature221,NZ_AP026104.1,100.0,100.0,100,1,100,2143164,2143065
Feature222,NZ_AP026104.1,100.0,100.0,95,1,95,928083,928177
Feature223,NZ_AP026104.1,100.0,100.0,81,1,81,1677001,1676921
Feature224,NZ_AP026104.1,100.0,100.0,100,1,100,1674707,1674608
Feature225,NZ_AP026104.1,100.0,100.0,100,1,100,1674681,1674582
Feature226,NZ_AP026104.1,100.0,100.0,100,1,100,1686602,1686503
Feature226,NZ_AP026104.1,100.0,100.0,100,1,100,2449403,2449502
Feature226,NZ_AP026104.1,100.0,100.0,100,1,100,5004586,5004487
Feature228,NZ_AP026104.1,100.0,100.0,100,1,100,2802673,2802574
Feature235,NZ_AP026104.1,100.0,100.0,100,1,100,1222236,1222137
Feature235,NZ_AP026104.1,100.0,100.0,100,1,100,1222377,1222278
Feature235,NZ_AP026104.1,100.0,100.0,100,1,100,2448460,2448559
Feature235,NZ_AP026104.1,100.0,100.0,100,1,100,2448601,2448700
Feature235,NZ_AP026104.1,100.0,100.0,100,1,100,2448742,2448841
Feature235,NZ_AP026104.1,100.0,100.0,100,1,100,2448883,2448982
Feature238,NZ_AP026104.1,100.0,100.0,100,1,100,3097450,3097351
Feature239,NZ_AP026104.1,100.0,100.0,89,1,89,1192639,1192727
Feature241,NZ_AP026104.1,100.0,100.0,81,1,81,925110,925190
Feature241,NZ_AP026104.1,100.0,100.0,81,1,81,2133262,2133182
Feature243,NZ_AP026104.1,100.0,100.0,98,1,98,5003798,5003895
Feature244,NZ_AP026104.1,100.0,100.0,90,1,90,1647151,1647062
Feature245,NZ_AP026104.1,100.0,100.0,81,1,81,1680854,1680774
Feature246,NZ_AP026104.1,100.0,100.0,100,1,100,1655910,1656009
Feature247,NZ_AP026104.1,100.0,100.0,92,1,92,925189,925098
Feature248,NZ_AP026104.1,100.0,100.0,92,1,92,1657342,1657433
Feature253,NZ_AP026104.1,100.0,100.0,98,1,98,1646822,1646919
Feature253,NZ_AP026104.1,100.0,100.0,98,1,98,2032784,2032687
Feature255,NZ_AP026104.1,100.0,100.0,100,1,100,1658906,1658807
Feature255,NZ_AP026104.1,100.0,100.0,100,1,100,2475158,2475257
Feature256,NZ_AP026104.1,100.0,100.0,91,1,91,2802696,2802786
Feature258,NZ_AP026104.1,100.0,100.0,100,1,100,2560165,2560264
Feature261,NZ_AP026104.1,100.0,100.0,94,1,94,349366,349273
Feature262,NZ_AP026104.1,100.0,100.0,100,1,100,3097354,3097453
Feature265,NZ_AP026104.1,100.0,100.0,100,1,100,3090196,3090097
Feature266,NZ_AP026104.1,100.0,100.0,100,1,100,925151,925250
Feature266,NZ_AP026104.1,100.0,100.0,100,1,100,2133221,2133122
Feature268,NZ_AP026104.1,100.0,100.0,87,1,87,1221848,1221934
Feature268,NZ_AP026104.1,100.0,100.0,87,1,87,1686735,1686821
Feature272,NZ_AP026104.1,100.0,100.0,84,1,84,925190,925107
Feature273,NZ_AP026104.1,100.0,100.0,84,1,84,925097,925180
Feature274,NZ_AP026104.1,100.0,100.0,85,1,85,905933,906017
Feature275,NZ_AP026104.1,100.0,100.0,100,1,100,2802839,2802938
Feature278,NZ_AP026104.1,100.0,100.0,90,1,90,3088971,3088882
Feature282,NZ_AP026104.1,100.0,100.0,88,1,88,3403082,3403169
Feature289,NZ_AP026104.1,100.0,100.0,100,1,100,1674721,1674622
Feature291,NZ_AP026104.1,100.0,100.0,97,1,97,1199988,1199892
Feature295,NZ_AP026104.1,100.0,100.0,100,1,100,3403250,3403151
Feature298,NZ_AP026104.1,100.0,100.0,88,1,88,3090172,3090085
Feature299,NZ_AP026104.1,100.0,100.0,97,1,97,1185405,1185309
Feature300,NZ_AP026104.1,100.0,100.0,100,1,100,1997042,1997141
Feature300,NZ_AP026104.1,100.0,100.0,100,1,100,2764780,2764879
Feature302,NZ_AP026104.1,100.0,100.0,98,1,98,2451320,2451417
Feature304,NZ_AP026104.1,100.0,100.0,90,1,90,2002407,2002318
Feature304,NZ_AP026104.1,100.0,100.0,90,1,90,2770764,2770675
Feature305,NZ_AP026104.1,100.0,100.0,100,1,100,1646827,1646926
Feature305,NZ_AP026104.1,100.0,100.0,100,1,100,2032779,2032680
Feature307,NZ_AP026104.1,100.0,100.0,92,1,92,2478110,2478019
Feature308,NZ_AP026104.1,100.0,100.0,100,1,100,1994402,1994501
Feature309,NZ_AP026104.1,100.0,100.0,100,1,100,1653322,1653421
Feature312,NZ_AP026104.1,100.0,100.0,89,1,89,2582811,2582899
Feature312,NZ_AP026104.1,100.0,100.0,89,1,89,2801171,2801259
Feature313,NZ_AP026104.1,100.0,100.0,98,1,98,2802689,2802786
Feature317,NZ_AP026104.1,100.0,100.0,83,1,83,2455835,2455917
Feature318,NZ_AP026104.1,100.0,100.0,94,1,94,1647155,1647062
Feature320,NZ_AP026104.1,100.0,100.0,91,1,91,1680864,1680774
Feature321,NZ_AP026104.1,100.0,100.0,100,1,100,1656016,1655917
Feature323,NZ_AP026104.1,100.0,100.0,100,1,100,3090129,3090228
Feature328,NZ_AP026104.1,100.0,100.0,100,1,100,3088963,3088864
Feature331,NZ_AP026104.1,100.0,100.0,91,1,91,2784480,2784390
Feature333,NZ_AP026104.1,100.0,100.0,92,1,92,3088961,3088870
Feature334,NZ_AP026104.1,100.0,100.0,100,1,100,2143151,2143052
Feature335,NZ_AP026104.1,100.0,100.0,100,1,100,1674711,1674612
Feature337,NZ_AP026104.1,100.0,100.0,100,1,100,1675252,1675351
Feature338,NZ_AP026104.1,100.0,100.0,100,1,100,1997635,1997536
Feature338,NZ_AP026104.1,100.0,100.0,100,1,100,2765373,2765274
Feature339,NZ_AP026104.1,100.0,100.0,84,1,84,5002380,5002463
Feature342,NZ_AP026104.1,100.0,100.0,93,1,93,925097,925189
Feature346,NZ_AP026104.1,100.0,100.0,100,1,100,2802590,2802689
Feature347,NZ_AP026104.1,100.0,100.0,85,1,85,925194,925110
Feature347,NZ_AP026104.1,100.0,100.0,85,1,85,2133178,2133262
Feature348,NZ_AP026104.1,100.0,100.0,97,1,97,2097849,2097753
Feature352,NZ_AP026104.1,100.0,100.0,92,1,92,1647155,1647064
Feature353,NZ_AP026104.1,100.0,100.0,94,1,94,1646889,1646796
Feature353,NZ_AP026104.1,100.0,100.0,94,1,94,2032717,2032810
Feature354,NZ_AP026104.1,100.0,100.0,100,1,100,4356001,4355902
Feature358,NZ_AP026104.1,100.0,100.0,100,1,100,1686582,1686483
Feature358,NZ_AP026104.1,100.0,100.0,100,1,100,2449423,2449522
Feature358,NZ_AP026104.1,100.0,100.0,100,1,100,5004566,5004467
Feature361,NZ_AP026104.1,100.0,100.0,99,1,99,2568615,2568517
Feature364,NZ_AP026104.1,100.0,100.0,82,1,82,925188,925107
Feature369,NZ_AP026104.1,100.0,100.0,100,1,100,1674692,1674593
Feature371,NZ_AP026104.1,100.0,100.0,100,1,100,1658905,1658806
Feature371,NZ_AP026104.1,100.0,100.0,100,1,100,2475159,2475258
Feature372,NZ_AP026104.1,100.0,100.0,86,1,86,3099441,3099356
Feature376,NZ_AP026104.1,100.0,100.0,87,1,87,2802700,2802786
Feature377,NZ_AP026104.1,100.0,100.0,98,1,98,1678479,1678382
Feature380,NZ_AP026104.1,100.0,100.0,84,1,84,2563179,2563096
Feature381,NZ_AP026104.1,100.0,100.0,87,1,87,1648141,1648227
Feature382,NZ_AP026104.1,100.0,100.0,100,1,100,3088962,3088863
Feature383,NZ_AP026104.1,100.0,100.0,94,1,94,1221933,1221840
Feature383,NZ_AP026104.1,100.0,100.0,94,1,94,1686820,1686727
Feature384,NZ_AP026104.1,100.0,100.0,87,1,87,2584341,2584427
Feature384,NZ_AP026104.1,100.0,100.0,87,1,87,2802698,2802784
Feature384,NZ_AP026104.1,100.0,100.0,87,1,87,3107963,3108049
Feature386,NZ_AP026104.1,100.0,100.0,82,1,82,925189,925108
Feature391,NZ_AP026104.1,100.0,100.0,100,1,100,3090198,3090297
Feature394,NZ_AP026104.1,100.0,100.0,96,1,96,1677016,1676921
Feature398,NZ_AP026104.1,100.0,100.0,91,1,91,2953711,2953621
Feature399,NZ_AP026104.1,100.0,100.0,98,1,98,1645891,1645988
Feature400,NZ_AP026104.1,100.0,100.0,100,1,100,1646219,1646318
Feature403,NZ_AP026104.1,100.0,100.0,89,1,89,905929,906017
Feature408,NZ_AP026104.1,100.0,100.0,93,1,93,2097753,2097845
Feature409,NZ_AP026104.1,100.0,100.0,87,1,87,1221191,1221277
Feature409,NZ_AP026104.1,100.0,100.0,87,1,87,2538118,2538032
Feature409,NZ_AP026104.1,100.0,100.0,87,1,87,2762678,2762592
Feature409,NZ_AP026104.1,100.0,100.0,87,1,87,5004062,5004148
Feature414,NZ_AP026104.1,100.0,100.0,93,1,93,2455843,2455935
Feature419,NZ_AP026104.1,100.0,100.0,93,1,93,2478110,2478018
Feature425,NZ_AP026104.1,100.0,100.0,89,1,89,3794203,3794115
Feature432,NZ_AP026104.1,100.0,100.0,100,1,100,415391,415292
Feature439,NZ_AP026104.1,100.0,100.0,100,1,100,1221934,1221835
Feature439,NZ_AP026104.1,100.0,100.0,100,1,100,1686821,1686722
Feature441,NZ_AP026104.1,100.0,100.0,100,1,100,1678375,1678474
Feature445,NZ_AP026104.1,100.0,100.0,100,1,100,2570558,2570459
Feature445,NZ_AP026104.1,100.0,100.0,100,1,100,3091989,3091890
Feature449,NZ_AP026104.1,100.0,100.0,100,1,100,2568536,2568635
Feature452,NZ_AP026104.1,100.0,100.0,92,1,92,2475028,2475119
Feature454,NZ_AP026104.1,100.0,100.0,84,1,84,5003897,5003814
Feature457,NZ_AP026104.1,100.0,100.0,100,1,100,2802562,2802661
Feature458,NZ_AP026104.1,100.0,100.0,99,1,99,1646923,1646825
Feature458,NZ_AP026104.1,100.0,100.0,99,1,99,2032683,2032781
Feature459,NZ_AP026104.1,100.0,100.0,100,1,100,5067111,5067210
Feature460,NZ_AP026104.1,100.0,100.0,100,1,100,1222158,1222257
Feature460,NZ_AP026104.1,100.0,100.0,100,1,100,1222299,1222398
Feature460,NZ_AP026104.1,100.0,100.0,100,1,100,2448538,2448439
Feature460,NZ_AP026104.1,100.0,100.0,100,1,100,2448679,2448580
Feature460,NZ_AP026104.1,100.0,100.0,100,1,100,2448820,2448721
Feature460,NZ_AP026104.1,100.0,100.0,100,1,100,2448961,2448862
Feature464,NZ_AP026104.1,100.0,100.0,100,1,100,1658899,1658800
Feature464,NZ_AP026104.1,100.0,100.0,100,1,100,2475165,2475264
Feature465,NZ_AP026104.1,100.0,100.0,83,1,83,2548248,2548166
Feature466,NZ_AP026104.1,100.0,100.0,100,1,100,3090288,3090189
Feature468,NZ_AP026104.1,100.0,100.0,100,1,100,1997634,1997535
Feature468,NZ_AP026104.1,100.0,100.0,100,1,100,2765372,2765273
Feature469,NZ_AP026104.1,100.0,100.0,86,1,86,1221848,1221933
Feature469,NZ_AP026104.1,100.0,100.0,86,1,86,1686735,1686820
Feature472,NZ_AP026104.1,100.0,100.0,94,1,94,2476960,2476867
Feature473,NZ_AP026104.1,100.0,100.0,84,1,84,1646908,1646825
Feature473,NZ_AP026104.1,100.0,100.0,84,1,84,2032698,2032781
Feature474,NZ_AP026104.1,100.0,100.0,89,1,89,1221840,1221928
Feature474,NZ_AP026104.1,100.0,100.0,89,1,89,1686727,1686815
Feature477,NZ_AP026104.1,100.0,100.0,92,1,92,925205,925114
Feature477,NZ_AP026104.1,100.0,100.0,92,1,92,2133167,2133258
Feature478,NZ_AP026104.1,100.0,100.0,100,1,100,2478110,2478011
Feature483,NZ_AP026104.1,100.0,100.0,87,1,87,1646890,1646804
Feature483,NZ_AP026104.1,100.0,100.0,87,1,87,2032716,2032802
Feature484,NZ_AP026104.1,100.0,100.0,100,1,100,2802675,2802576
Feature489,NZ_AP026104.1,100.0,100.0,100,1,100,1646800,1646899
Feature489,NZ_AP026104.1,100.0,100.0,100,1,100,2032806,2032707
Feature490,NZ_AP026104.1,100.0,100.0,100,1,100,1214653,1214752
Feature490,NZ_AP026104.1,100.0,100.0,100,1,100,2000854,2000755
Feature490,NZ_AP026104.1,100.0,100.0,100,1,100,2457073,2456974
Feature490,NZ_AP026104.1,100.0,100.0,100,1,100,2769211,2769112
Feature503,NZ_AP026104.1,100.0,100.0,92,1,92,2478109,2478018
Feature504,NZ_AP026104.1,100.0,100.0,100,1,100,3090271,3090172
Feature507,NZ_AP026104.1,100.0,100.0,94,1,94,1677014,1676921
Feature511,NZ_AP026104.1,100.0,100.0,100,1,100,1197734,1197635
Feature512,NZ_AP026104.1,100.0,100.0,100,1,100,1658811,1658910
Feature512,NZ_AP026104.1,100.0,100.0,100,1,100,2475253,2475154
Feature513,NZ_AP026104.1,100.0,100.0,100,1,100,3090316,3090217
Feature515,NZ_AP026104.1,100.0,100.0,91,1,91,2478109,2478019
Feature518,NZ_AP026104.1,100.0,100.0,83,1,83,2451335,2451417
Feature520,NZ_AP026104.1,100.0,100.0,80,1,80,3090142,3090221
Feature525,NZ_AP026104.1,100.0,100.0,89,1,89,5004012,5003924
Feature526,NZ_AP026104.1,100.0,100.0,100,1,100,1222248,1222149
Feature526,NZ_AP026104.1,100.0,100.0,100,1,100,1222389,1222290
Feature526,NZ_AP026104.1,100.0,100.0,100,1,100,2448448,2448547
Feature526,NZ_AP026104.1,100.0,100.0,100,1,100,2448589,2448688
Feature526,NZ_AP026104.1,100.0,100.0,100,1,100,2448730,2448829
Feature526,NZ_AP026104.1,100.0,100.0,100,1,100,2448871,2448970
Feature527,NZ_AP026104.1,100.0,100.0,100,1,100,3088961,3088862
Feature529,NZ_AP026104.1,100.0,100.0,100,1,100,1997559,1997658
Feature529,NZ_AP026104.1,100.0,100.0,100,1,100,2765297,2765396
Feature530,NZ_AP026104.1,100.0,100.0,100,1,100,1994451,1994550
Feature531,NZ_AP026104.1,100.0,100.0,100,1,100,2560281,2560182
Feature532,NZ_AP026104.1,100.0,100.0,97,1,97,2478007,2478103
Feature533,NZ_AP026104.1,100.0,100.0,100,1,100,1674682,1674583
Feature534,NZ_AP026104.1,100.0,100.0,100,1,100,2478009,2478108
Feature536,NZ_AP026104.1,100.0,100.0,94,1,94,925207,925114
Feature536,NZ_AP026104.1,100.0,100.0,94,1,94,2133165,2133258
Feature537,NZ_AP026104.1,100.0,100.0,86,1,86,906175,906260
Feature540,NZ_AP026104.1,100.0,100.0,96,1,96,2478110,2478015
Feature541,NZ_AP026104.1,100.0,100.0,100,1,100,4505008,4504909
Feature548,NZ_AP026104.1,100.0,100.0,84,1,84,1221848,1221931
Feature548,NZ_AP026104.1,100.0,100.0,84,1,84,1686735,1686818
Feature552,NZ_AP026104.1,100.0,100.0,100,1,100,3090253,3090154
Feature553,NZ_AP026104.1,100.0,100.0,86,1,86,925189,925104
Feature554,NZ_AP026104.1,100.0,100.0,100,1,100,3099420,3099519
Feature555,NZ_AP026104.1,100.0,100.0,95,1,95,3090289,3090195
Feature556,NZ_AP026104.1,100.0,100.0,92,1,92,906268,906177
Feature558,NZ_AP026104.1,100.0,100.0,95,1,95,1214632,1214726
Feature558,NZ_AP026104.1,100.0,100.0,95,1,95,2000875,2000781
Feature558,NZ_AP026104.1,100.0,100.0,95,1,95,2457094,2457000
Feature558,NZ_AP026104.1,100.0,100.0,95,1,95,2769232,2769138
Feature561,NZ_AP026104.1,100.0,100.0,91,1,91,1648137,1648227
Feature564,NZ_AP026104.1,100.0,100.0,100,1,100,3088964,3088865
Feature567,NZ_AP026104.1,100.0,100.0,100,1,100,1222244,1222145
Feature567,NZ_AP026104.1,100.0,100.0,100,1,100,1222385,1222286
Feature567,NZ_AP026104.1,100.0,100.0,100,1,100,2448452,2448551
Feature567,NZ_AP026104.1,100.0,100.0,100,1,100,2448593,2448692
Feature567,NZ_AP026104.1,100.0,100.0,100,1,100,2448734,2448833
Feature567,NZ_AP026104.1,100.0,100.0,100,1,100,2448875,2448974
Feature569,NZ_AP026104.1,100.0,100.0,100,1,100,2537412,2537511
Feature573,NZ_AP026104.1,100.0,100.0,89,1,89,1221933,1221845
Feature573,NZ_AP026104.1,100.0,100.0,89,1,89,1686820,1686732
Feature574,NZ_AP026104.1,100.0,100.0,95,1,95,1647057,1647151
Feature577,NZ_AP026104.1,100.0,100.0,100,1,100,3090296,3090197
Feature587,NZ_AP026104.1,100.0,100.0,100,1,100,2143147,2143048
Feature590,NZ_AP026104.1,100.0,100.0,80,1,80,2952397,2952476
Feature598,NZ_AP026104.1,100.0,100.0,100,1,100,1678473,1678374
Feature601,NZ_AP026104.1,100.0,100.0,100,1,100,1997518,1997617
Feature601,NZ_AP026104.1,100.0,100.0,100,1,100,2765256,2765355
Feature603,NZ_AP026104.1,100.0,100.0,100,1,100,3107219,3107120
Feature605,NZ_AP026104.1,100.0,100.0,100,1,100,1994439,1994538
Feature606,NZ_AP026104.1,100.0,100.0,100,1,100,2569612,2569711
Feature607,NZ_AP026104.1,100.0,100.0,100,1,100,3090214,3090313
Feature609,NZ_AP026104.1,100.0,100.0,100,1,100,4428395,4428296
Feature611,NZ_AP026104.1,100.0,100.0,100,1,100,3090208,3090307
Feature620,NZ_AP026104.1,100.0,100.0,100,1,100,1997558,1997657
Feature620,NZ_AP026104.1,100.0,100.0,100,1,100,2765296,2765395
Feature621,NZ_AP026104.1,100.0,100.0,100,1,100,925218,925119
Feature621,NZ_AP026104.1,100.0,100.0,100,1,100,2133154,2133253
Feature625,NZ_AP026104.1,100.0,100.0,100,1,100,1222256,1222157
Feature625,NZ_AP026104.1,100.0,100.0,100,1,100,1222397,1222298
Feature625,NZ_AP026104.1,100.0,100.0,100,1,100,2448440,2448539
Feature625,NZ_AP026104.1,100.0,100.0,100,1,100,2448581,2448680
Feature625,NZ_AP026104.1,100.0,100.0,100,1,100,2448722,2448821
Feature625,NZ_AP026104.1,100.0,100.0,100,1,100,2448863,2448962
Feature630,NZ_AP026104.1,100.0,100.0,100,1,100,1221826,1221925
Feature630,NZ_AP026104.1,100.0,100.0,100,1,100,1686713,1686812
Feature632,NZ_AP026104.1,100.0,100.0,89,1,89,5004018,5003930
Feature638,NZ_AP026104.1,100.0,100.0,83,1,83,925114,925196
Feature638,NZ_AP026104.1,100.0,100.0,83,1,83,2133258,2133176
Feature640,NZ_AP026104.1,100.0,100.0,100,1,100,2453314,2453413
Feature640,NZ_AP026104.1,100.0,100.0,100,1,100,2766065,2766164
Feature646,NZ_AP026104.1,100.0,100.0,87,1,87,3088882,3088968
Feature648,NZ_AP026104.1,100.0,100.0,85,1,85,2478015,2478099
Feature649,NZ_AP026104.1,100.0,100.0,100,1,100,2478008,2478107
Feature654,NZ_AP026104.1,100.0,100.0,100,1,100,4355905,4356004
Feature655,NZ_AP026104.1,100.0,100.0,100,1,100,1214633,1214732
Feature655,NZ_AP026104.1,100.0,100.0,100,1,100,2000874,2000775
Feature655,NZ_AP026104.1,100.0,100.0,100,1,100,2457093,2456994
Feature655,NZ_AP026104.1,100.0,100.0,100,1,100,2769231,2769132
Feature656,NZ_AP026104.1,100.0,100.0,100,1,100,2143163,2143064
Feature659,NZ_AP026104.1,100.0,100.0,91,1,91,5003930,5004020
Feature664,NZ_AP026104.1,100.0,100.0,98,1,98,925110,925207
Feature664,NZ_AP026104.1,100.0,100.0,98,1,98,2133262,2133165
Feature667,NZ_AP026104.1,100.0,100.0,86,1,86,3088968,3088883
Feature668,NZ_AP026104.1,100.0,100.0,100,1,100,1997651,1997552
Feature668,NZ_AP026104.1,100.0,100.0,100,1,100,2765389,2765290
Feature674,NZ_AP026104.1,100.0,100.0,100,1,100,1222125,1222224
Feature674,NZ_AP026104.1,100.0,100.0,100,1,100,2448994,2448895
Feature676,NZ_AP026104.1,100.0,100.0,95,1,95,1677010,1676916
Feature679,NZ_AP026104.1,100.0,100.0,89,1,89,2478106,2478018
Feature680,NZ_AP026104.1,100.0,100.0,100,1,100,925211,925112
