query_id,subject_id,percent_identity,percent_coverage,alignment_length,query_start,query_end,subject_start,subject_end
Feature143,AP026112.1,100.0,100.0,100,1,100,5334551,5334452
Feature145,AP026112.1,100.0,100.0,98,1,98,1190534,1190437
Feature146,AP026112.1,100.0,100.0,96,1,96,924687,924782
Feature146,AP026112.1,100.0,100.0,96,1,96,1574730,1574825
Feature147,AP026112.1,100.0,100.0,100,1,100,1729807,1729708
Feature147,AP026112.1,100.0,100.0,100,1,100,2844723,2844822
Feature148,AP026112.1,100.0,100.0,80,1,80,924770,924691
Feature148,AP026112.1,100.0,100.0,80,1,80,1574813,1574734
Feature149,AP026112.1,100.0,100.0,99,1,99,2624548,2624450
Feature151,AP026112.1,100.0,100.0,98,1,98,1203739,1203642
Feature151,AP026112.1,100.0,100.0,98,1,98,2850122,2850219
Feature153,AP026112.1,100.0,100.0,100,1,100,1729765,1729666
Feature153,AP026112.1,100.0,100.0,100,1,100,2844765,2844864
Feature155,AP026112.1,100.0,100.0,82,1,82,899829,899748
Feature157,AP026112.1,100.0,100.0,100,1,100,1517243,1517342
Feature157,AP026112.1,100.0,100.0,100,1,100,2592995,2592896
Feature157,AP026112.1,100.0,100.0,100,1,100,2849166,2849067
Feature159,AP026112.1,100.0,100.0,99,1,99,1491891,1491793
Feature160,AP026112.1,100.0,100.0,91,1,91,1608922,1608832
Feature165,AP026112.1,100.0,100.0,87,1,87,2045072,2045158
Feature165,AP026112.1,100.0,100.0,87,1,87,2589198,2589284
Feature166,AP026112.1,100.0,100.0,90,1,90,1204704,1204793
Feature166,AP026112.1,100.0,100.0,90,1,90,1517252,1517341
Feature166,AP026112.1,100.0,100.0,90,1,90,2592986,2592897
Feature166,AP026112.1,100.0,100.0,90,1,90,2849157,2849068
Feature167,AP026112.1,100.0,100.0,100,1,100,272537,272438
Feature168,AP026112.1,100.0,100.0,100,1,100,1517228,1517327
Feature168,AP026112.1,100.0,100.0,100,1,100,2593010,2592911
Feature168,AP026112.1,100.0,100.0,100,1,100,2849181,2849082
Feature169,AP026112.1,100.0,100.0,80,1,80,3035158,3035079
Feature174,AP026112.1,100.0,100.0,100,1,100,1517244,1517343
Feature174,AP026112.1,100.0,100.0,100,1,100,2592994,2592895
Feature174,AP026112.1,100.0,100.0,100,1,100,2849165,2849066
Feature176,AP026112.1,100.0,100.0,100,1,100,2883514,2883415
Feature178,AP026112.1,100.0,100.0,88,1,88,3175086,3174999
Feature179,AP026112.1,100.0,100.0,88,1,88,2881934,2882021
Feature181,AP026112.1,100.0,100.0,83,1,83,265392,265310
Feature182,AP026112.1,100.0,100.0,100,1,100,2012636,2012735
Feature184,AP026112.1,100.0,100.0,100,1,100,1208017,1208116
Feature186,AP026112.1,100.0,100.0,100,1,100,2043473,2043572
Feature186,AP026112.1,100.0,100.0,100,1,100,2587599,2587698
Feature188,AP026112.1,100.0,100.0,100,1,100,924707,924806
Feature188,AP026112.1,100.0,100.0,100,1,100,1574750,1574849
Feature191,AP026112.1,100.0,100.0,100,1,100,1517322,1517223
Feature191,AP026112.1,100.0,100.0,100,1,100,2592916,2593015
Feature191,AP026112.1,100.0,100.0,100,1,100,2849087,2849186
Feature196,AP026112.1,100.0,100.0,100,1,100,1180209,1180308
Feature198,AP026112.1,100.0,100.0,100,1,100,2119290,2119389
Feature199,AP026112.1,100.0,100.0,89,1,89,2883847,2883759
Feature203,AP026112.1,100.0,100.0,100,1,100,4600474,4600375
Feature204,AP026112.1,100.0,100.0,88,1,88,2296815,2296902
Feature205,AP026112.1,100.0,100.0,89,1,89,1175942,1175854
Feature206,AP026112.1,100.0,100.0,95,1,95,1175855,1175949
Feature209,AP026112.1,100.0,100.0,80,1,80,2129436,2129357
Feature212,AP026112.1,100.0,100.0,100,1,100,2883490,2883391
Feature214,AP026112.1,100.0,100.0,100,1,100,2296787,2296886
Feature215,AP026112.1,100.0,100.0,100,1,100,5091854,5091755
Feature216,AP026112.1,100.0,100.0,81,1,81,2296885,2296805
Feature219,AP026112.1,100.0,100.0,100,1,100,2846868,2846769
Feature222,AP026112.1,100.0,100.0,95,1,95,927660,927754
Feature223,AP026112.1,100.0,100.0,81,1,81,2098324,2098404
Feature224,AP026112.1,100.0,100.0,100,1,100,2100618,2100717
Feature225,AP026112.1,100.0,100.0,100,1,100,2100644,2100743
Feature226,AP026112.1,100.0,100.0,100,1,100,1212868,1212769
Feature226,AP026112.1,100.0,100.0,100,1,100,2041304,2041403
Feature226,AP026112.1,100.0,100.0,100,1,100,5093959,5093860
Feature228,AP026112.1,100.0,100.0,100,1,100,2883436,2883337
Feature231,AP026112.1,100.0,100.0,100,1,100,1205030,1204931
Feature231,AP026112.1,100.0,100.0,100,1,100,2592660,2592759
Feature231,AP026112.1,100.0,100.0,100,1,100,2848831,2848930
Feature232,AP026112.1,100.0,100.0,94,1,94,1487674,1487767
Feature235,AP026112.1,100.0,100.0,100,1,100,1213388,1213289
Feature235,AP026112.1,100.0,100.0,100,1,100,1213529,1213430
Feature235,AP026112.1,100.0,100.0,100,1,100,1213670,1213571
Feature235,AP026112.1,100.0,100.0,100,1,100,2584768,2584867
Feature235,AP026112.1,100.0,100.0,100,1,100,2584909,2585008
Feature239,AP026112.1,100.0,100.0,89,1,89,1183185,1183273
Feature241,AP026112.1,100.0,100.0,81,1,81,924687,924767
Feature241,AP026112.1,100.0,100.0,81,1,81,1574730,1574810
Feature244,AP026112.1,100.0,100.0,90,1,90,2128173,2128262
Feature245,AP026112.1,100.0,100.0,81,1,81,2047051,2047131
Feature246,AP026112.1,100.0,100.0,100,1,100,2119415,2119316
Feature247,AP026112.1,100.0,100.0,92,1,92,924766,924675
Feature248,AP026112.1,100.0,100.0,92,1,92,2117983,2117892
Feature249,AP026112.1,100.0,100.0,100,1,100,2846869,2846770
Feature253,AP026112.1,100.0,100.0,98,1,98,1693546,1693643
Feature253,AP026112.1,100.0,100.0,98,1,98,2128502,2128405
Feature255,AP026112.1,100.0,100.0,100,1,100,2116419,2116518
Feature255,AP026112.1,100.0,100.0,100,1,100,2610004,2610103
Feature256,AP026112.1,100.0,100.0,91,1,91,2883459,2883549
Feature257,AP026112.1,100.0,100.0,99,1,99,2296883,2296785
Feature261,AP026112.1,100.0,100.0,94,1,94,349418,349325
Feature265,AP026112.1,100.0,100.0,100,1,100,3176315,3176216
Feature266,AP026112.1,100.0,100.0,100,1,100,924728,924827
Feature266,AP026112.1,100.0,100.0,100,1,100,1574771,1574870
Feature268,AP026112.1,100.0,100.0,87,1,87,2041171,2041085
Feature271,AP026112.1,100.0,100.0,100,1,100,1205029,1204930
Feature271,AP026112.1,100.0,100.0,100,1,100,2592661,2592760
Feature271,AP026112.1,100.0,100.0,100,1,100,2848832,2848931
Feature272,AP026112.1,100.0,100.0,84,1,84,924767,924684
Feature273,AP026112.1,100.0,100.0,84,1,84,924674,924757
Feature274,AP026112.1,100.0,100.0,85,1,85,906002,906086
Feature275,AP026112.1,100.0,100.0,100,1,100,2883602,2883701
Feature278,AP026112.1,100.0,100.0,90,1,90,3175090,3175001
Feature282,AP026112.1,100.0,100.0,88,1,88,3489252,3489339
Feature288,AP026112.1,100.0,100.0,92,1,92,1517193,1517284
Feature289,AP026112.1,100.0,100.0,100,1,100,2100604,2100703
Feature291,AP026112.1,100.0,100.0,97,1,97,1190534,1190438
Feature295,AP026112.1,100.0,100.0,100,1,100,3489420,3489321
Feature298,AP026112.1,100.0,100.0,88,1,88,3176291,3176204
Feature299,AP026112.1,100.0,100.0,97,1,97,1175951,1175855
Feature300,AP026112.1,100.0,100.0,100,1,100,1730298,1730199
Feature300,AP026112.1,100.0,100.0,100,1,100,2844232,2844331
Feature301,AP026112.1,100.0,100.0,100,1,100,1204711,1204810
Feature301,AP026112.1,100.0,100.0,100,1,100,1517259,1517358
Feature301,AP026112.1,100.0,100.0,100,1,100,2592979,2592880
Feature301,AP026112.1,100.0,100.0,100,1,100,2849150,2849051
Feature302,AP026112.1,100.0,100.0,98,1,98,1210951,1210854
Feature304,AP026112.1,100.0,100.0,90,1,90,1203645,1203734
Feature304,AP026112.1,100.0,100.0,90,1,90,2850216,2850127
Feature305,AP026112.1,100.0,100.0,100,1,100,1693551,1693650
Feature305,AP026112.1,100.0,100.0,100,1,100,2128497,2128398
Feature307,AP026112.1,100.0,100.0,92,1,92,2612956,2612865
Feature308,AP026112.1,100.0,100.0,100,1,100,1732938,1732839
Feature309,AP026112.1,100.0,100.0,100,1,100,2122003,2121904
Feature310,AP026112.1,100.0,100.0,100,1,100,1205010,1204911
Feature310,AP026112.1,100.0,100.0,100,1,100,2592680,2592779
Feature310,AP026112.1,100.0,100.0,100,1,100,2848851,2848950
Feature312,AP026112.1,100.0,100.0,89,1,89,2881934,2882022
Feature313,AP026112.1,100.0,100.0,98,1,98,2883452,2883549
Feature318,AP026112.1,100.0,100.0,94,1,94,2128169,2128262
Feature320,AP026112.1,100.0,100.0,91,1,91,2047041,2047131
Feature321,AP026112.1,100.0,100.0,100,1,100,2119309,2119408
Feature323,AP026112.1,100.0,100.0,100,1,100,3176248,3176347
Feature328,AP026112.1,100.0,100.0,100,1,100,3175082,3174983
Feature331,AP026112.1,100.0,100.0,91,1,91,2863931,2863841
Feature332,AP026112.1,100.0,100.0,100,1,100,1487767,1487668
Feature333,AP026112.1,100.0,100.0,92,1,92,3175080,3174989
Feature335,AP026112.1,100.0,100.0,100,1,100,2100614,2100713
Feature337,AP026112.1,100.0,100.0,100,1,100,2100073,2099974
Feature338,AP026112.1,100.0,100.0,100,1,100,1729705,1729804
Feature338,AP026112.1,100.0,100.0,100,1,100,2844825,2844726
Feature339,AP026112.1,100.0,100.0,84,1,84,5091753,5091836
Feature340,AP026112.1,100.0,100.0,100,1,100,3155147,3155048
Feature342,AP026112.1,100.0,100.0,93,1,93,924674,924766
Feature346,AP026112.1,100.0,100.0,100,1,100,2883353,2883452
Feature347,AP026112.1,100.0,100.0,85,1,85,924771,924687
Feature347,AP026112.1,100.0,100.0,85,1,85,1574814,1574730
Feature348,AP026112.1,100.0,100.0,97,1,97,1608830,1608926
Feature352,AP026112.1,100.0,100.0,92,1,92,2128169,2128260
Feature353,AP026112.1,100.0,100.0,94,1,94,1693613,1693520
Feature353,AP026112.1,100.0,100.0,94,1,94,2128435,2128528
Feature354,AP026112.1,100.0,100.0,100,1,100,4443631,4443532
Feature358,AP026112.1,100.0,100.0,100,1,100,1212848,1212749
Feature358,AP026112.1,100.0,100.0,100,1,100,2041324,2041423
Feature358,AP026112.1,100.0,100.0,100,1,100,5093939,5093840
Feature364,AP026112.1,100.0,100.0,82,1,82,924765,924684
Feature369,AP026112.1,100.0,100.0,100,1,100,2100633,2100732
Feature370,AP026112.1,100.0,100.0,95,1,95,1204699,1204793
Feature370,AP026112.1,100.0,100.0,95,1,95,1517247,1517341
Feature370,AP026112.1,100.0,100.0,95,1,95,2592991,2592897
Feature370,AP026112.1,100.0,100.0,95,1,95,2849162,2849068
Feature371,AP026112.1,100.0,100.0,100,1,100,2116420,2116519
Feature371,AP026112.1,100.0,100.0,100,1,100,2610005,2610104
Feature376,AP026112.1,100.0,100.0,87,1,87,2883463,2883549
Feature379,AP026112.1,100.0,100.0,92,1,92,1491792,1491883
Feature381,AP026112.1,100.0,100.0,87,1,87,2127183,2127097
Feature382,AP026112.1,100.0,100.0,100,1,100,3175081,3174982
Feature383,AP026112.1,100.0,100.0,94,1,94,2041086,2041179
Feature384,AP026112.1,100.0,100.0,87,1,87,2883461,2883547
Feature386,AP026112.1,100.0,100.0,82,1,82,924766,924685
Feature387,AP026112.1,100.0,100.0,100,1,100,1491891,1491792
Feature391,AP026112.1,100.0,100.0,100,1,100,3176317,3176416
Feature394,AP026112.1,100.0,100.0,96,1,96,2098309,2098404
Feature395,AP026112.1,100.0,100.0,81,1,81,1516948,1516868
Feature396,AP026112.1,100.0,100.0,96,1,96,1519854,1519949
Feature398,AP026112.1,100.0,100.0,91,1,91,2817454,2817544
Feature398,AP026112.1,100.0,100.0,91,1,91,3035157,3035067
Feature399,AP026112.1,100.0,100.0,98,1,98,2129433,2129336
Feature400,AP026112.1,100.0,100.0,100,1,100,2129105,2129006
Feature403,AP026112.1,100.0,100.0,89,1,89,905998,906086
Feature405,AP026112.1,100.0,100.0,100,1,100,1517232,1517331
Feature405,AP026112.1,100.0,100.0,100,1,100,2593006,2592907
Feature405,AP026112.1,100.0,100.0,100,1,100,2849177,2849078
Feature408,AP026112.1,100.0,100.0,93,1,93,1608926,1608834
Feature409,AP026112.1,100.0,100.0,87,1,87,2842130,2842044
Feature413,AP026112.1,100.0,100.0,100,1,100,3176667,3176568
Feature416,AP026112.1,100.0,100.0,88,1,88,2846446,2846533
Feature417,AP026112.1,100.0,100.0,100,1,100,2085846,2085945
Feature419,AP026112.1,100.0,100.0,93,1,93,2612956,2612864
Feature422,AP026112.1,100.0,100.0,100,1,100,1496396,1496495
Feature423,AP026112.1,100.0,100.0,91,1,91,1491793,1491883
Feature425,AP026112.1,100.0,100.0,89,1,89,3881836,3881748
Feature429,AP026112.1,100.0,100.0,100,1,100,1491831,1491732
Feature432,AP026112.1,100.0,100.0,100,1,100,415425,415326
Feature437,AP026112.1,100.0,100.0,100,1,100,2085842,2085941
Feature439,AP026112.1,100.0,100.0,100,1,100,2041085,2041184
Feature444,AP026112.1,100.0,100.0,100,1,100,1517334,1517235
Feature444,AP026112.1,100.0,100.0,100,1,100,2592904,2593003
Feature444,AP026112.1,100.0,100.0,100,1,100,2849075,2849174
Feature452,AP026112.1,100.0,100.0,92,1,92,2609874,2609965
Feature453,AP026112.1,100.0,100.0,100,1,100,3176669,3176570
Feature455,AP026112.1,100.0,100.0,100,1,100,1204701,1204800
Feature455,AP026112.1,100.0,100.0,100,1,100,1517249,1517348
Feature455,AP026112.1,100.0,100.0,100,1,100,2592989,2592890
Feature455,AP026112.1,100.0,100.0,100,1,100,2849160,2849061
Feature457,AP026112.1,100.0,100.0,100,1,100,2883325,2883424
Feature458,AP026112.1,100.0,100.0,99,1,99,1693647,1693549
Feature458,AP026112.1,100.0,100.0,99,1,99,2128401,2128499
Feature459,AP026112.1,100.0,100.0,100,1,100,5156484,5156583
Feature460,AP026112.1,100.0,100.0,100,1,100,1213310,1213409
Feature460,AP026112.1,100.0,100.0,100,1,100,1213451,1213550
Feature460,AP026112.1,100.0,100.0,100,1,100,1213592,1213691
Feature460,AP026112.1,100.0,100.0,100,1,100,2584846,2584747
Feature460,AP026112.1,100.0,100.0,100,1,100,2584987,2584888
Feature462,AP026112.1,100.0,100.0,100,1,100,1204713,1204812
Feature462,AP026112.1,100.0,100.0,100,1,100,1517261,1517360
Feature462,AP026112.1,100.0,100.0,100,1,100,2592977,2592878
Feature462,AP026112.1,100.0,100.0,100,1,100,2849148,2849049
Feature464,AP026112.1,100.0,100.0,100,1,100,2116426,2116525
Feature464,AP026112.1,100.0,100.0,100,1,100,2610011,2610110
Feature465,AP026112.1,100.0,100.0,83,1,83,1515832,1515914
Feature465,AP026112.1,100.0,100.0,83,1,83,2050983,2050901
Feature466,AP026112.1,100.0,100.0,100,1,100,3176407,3176308
Feature467,AP026112.1,100.0,100.0,100,1,100,1204898,1204997
Feature467,AP026112.1,100.0,100.0,100,1,100,2592792,2592693
Feature467,AP026112.1,100.0,100.0,100,1,100,2848963,2848864
Feature468,AP026112.1,100.0,100.0,100,1,100,1729706,1729805
Feature468,AP026112.1,100.0,100.0,100,1,100,2844824,2844725
Feature469,AP026112.1,100.0,100.0,86,1,86,2041171,2041086
Feature470,AP026112.1,100.0,100.0,92,1,92,1205030,1204939
Feature470,AP026112.1,100.0,100.0,92,1,92,2592660,2592751
Feature470,AP026112.1,100.0,100.0,92,1,92,2848831,2848922
Feature471,AP026112.1,100.0,100.0,100,1,100,2296814,2296913
Feature472,AP026112.1,100.0,100.0,94,1,94,2611806,2611713
Feature473,AP026112.1,100.0,100.0,84,1,84,1693632,1693549
Feature473,AP026112.1,100.0,100.0,84,1,84,2128416,2128499
Feature474,AP026112.1,100.0,100.0,89,1,89,2041179,2041091
Feature476,AP026112.1,100.0,100.0,100,1,100,252280,252379
Feature477,AP026112.1,100.0,100.0,92,1,92,924782,924691
Feature477,AP026112.1,100.0,100.0,92,1,92,1574825,1574734
Feature478,AP026112.1,100.0,100.0,100,1,100,2612956,2612857
Feature483,AP026112.1,100.0,100.0,87,1,87,1693614,1693528
Feature483,AP026112.1,100.0,100.0,87,1,87,2128434,2128520
Feature484,AP026112.1,100.0,100.0,100,1,100,2883438,2883339
Feature485,AP026112.1,100.0,100.0,100,1,100,252268,252367
Feature489,AP026112.1,100.0,100.0,100,1,100,1693524,1693623
Feature489,AP026112.1,100.0,100.0,100,1,100,2128524,2128425
Feature490,AP026112.1,100.0,100.0,100,1,100,1205198,1205297
Feature490,AP026112.1,100.0,100.0,100,1,100,2592492,2592393
Feature490,AP026112.1,100.0,100.0,100,1,100,2848663,2848564
Feature494,AP026112.1,100.0,100.0,84,1,84,1204782,1204699
Feature494,AP026112.1,100.0,100.0,84,1,84,1517330,1517247
Feature494,AP026112.1,100.0,100.0,84,1,84,2592908,2592991
Feature494,AP026112.1,100.0,100.0,84,1,84,2849079,2849162
Feature497,AP026112.1,100.0,100.0,100,1,100,1517336,1517237
Feature497,AP026112.1,100.0,100.0,100,1,100,2592902,2593001
Feature497,AP026112.1,100.0,100.0,100,1,100,2849073,2849172
Feature503,AP026112.1,100.0,100.0,92,1,92,2612955,2612864
Feature504,AP026112.1,100.0,100.0,100,1,100,3176390,3176291
Feature507,AP026112.1,100.0,100.0,94,1,94,2098311,2098404
Feature508,AP026112.1,100.0,100.0,100,1,100,2094330,2094231
Feature511,AP026112.1,100.0,100.0,100,1,100,1188280,1188181
Feature512,AP026112.1,100.0,100.0,100,1,100,2116514,2116415
Feature512,AP026112.1,100.0,100.0,100,1,100,2610099,2610000
Feature513,AP026112.1,100.0,100.0,100,1,100,3176435,3176336
Feature515,AP026112.1,100.0,100.0,91,1,91,2612955,2612865
Feature518,AP026112.1,100.0,100.0,83,1,83,1210936,1210854
Feature520,AP026112.1,100.0,100.0,80,1,80,3176261,3176340
Feature526,AP026112.1,100.0,100.0,100,1,100,1213400,1213301
Feature526,AP026112.1,100.0,100.0,100,1,100,1213541,1213442
Feature526,AP026112.1,100.0,100.0,100,1,100,1213682,1213583
Feature526,AP026112.1,100.0,100.0,100,1,100,2584756,2584855
Feature526,AP026112.1,100.0,100.0,100,1,100,2584897,2584996
Feature527,AP026112.1,100.0,100.0,100,1,100,3175080,3174981
Feature529,AP026112.1,100.0,100.0,100,1,100,1729781,1729682
Feature529,AP026112.1,100.0,100.0,100,1,100,2844749,2844848
Feature530,AP026112.1,100.0,100.0,100,1,100,1732889,1732790
Feature532,AP026112.1,100.0,100.0,97,1,97,2612853,2612949
Feature533,AP026112.1,100.0,100.0,100,1,100,2100643,2100742
Feature534,AP026112.1,100.0,100.0,100,1,100,2612855,2612954
Feature536,AP026112.1,100.0,100.0,94,1,94,924784,924691
Feature536,AP026112.1,100.0,100.0,94,1,94,1574827,1574734
Feature537,AP026112.1,100.0,100.0,86,1,86,906244,906329
Feature538,AP026112.1,100.0,100.0,100,1,100,1491853,1491754
Feature539,AP026112.1,100.0,100.0,100,1,100,2085844,2085943
Feature540,AP026112.1,100.0,100.0,96,1,96,2612956,2612861
Feature541,AP026112.1,100.0,100.0,100,1,100,4592639,4592540
Feature545,AP026112.1,100.0,100.0,100,1,100,1517246,1517345
Feature545,AP026112.1,100.0,100.0,100,1,100,2592992,2592893
Feature545,AP026112.1,100.0,100.0,100,1,100,2849163,2849064
Feature548,AP026112.1,100.0,100.0,84,1,84,2041171,2041088
Feature549,AP026112.1,100.0,100.0,100,1,100,1491846,1491747
Feature550,AP026112.1,100.0,100.0,95,1,95,1519949,1519855
Feature552,AP026112.1,100.0,100.0,100,1,100,3176372,3176273
Feature553,AP026112.1,100.0,100.0,86,1,86,924766,924681
Feature555,AP026112.1,100.0,100.0,95,1,95,3176408,3176314
Feature556,AP026112.1,100.0,100.0,92,1,92,906337,906246
Feature558,AP026112.1,100.0,100.0,95,1,95,1205177,1205271
Feature558,AP026112.1,100.0,100.0,95,1,95,2592513,2592419
Feature558,AP026112.1,100.0,100.0,95,1,95,2848684,2848590
Feature560,AP026112.1,100.0,100.0,88,1,88,2296783,2296696
Feature561,AP026112.1,100.0,100.0,91,1,91,2127187,2127097
Feature564,AP026112.1,100.0,100.0,100,1,100,3175083,3174984
Feature565,AP026112.1,100.0,100.0,100,1,100,2296791,2296890
Feature567,AP026112.1,100.0,100.0,100,1,100,1213396,1213297
Feature567,AP026112.1,100.0,100.0,100,1,100,1213537,1213438
Feature567,AP026112.1,100.0,100.0,100,1,100,1213678,1213579
Feature567,AP026112.1,100.0,100.0,100,1,100,2584760,2584859
Feature567,AP026112.1,100.0,100.0,100,1,100,2584901,2585000
Feature569,AP026112.1,100.0,100.0,100,1,100,2585248,2585347
Feature573,AP026112.1,100.0,100.0,89,1,89,2041086,2041174
Feature574,AP026112.1,100.0,100.0,95,1,95,2128267,2128173
Feature577,AP026112.1,100.0,100.0,100,1,100,3176415,3176316
Feature579,AP026112.1,100.0,100.0,84,1,84,2092773,2092690
Feature581,AP026112.1,100.0,100.0,100,1,100,1495772,1495673
Feature590,AP026112.1,100.0,100.0,80,1,80,3510864,3510943
Feature592,AP026112.1,100.0,100.0,100,1,100,1516946,1516847
Feature599,AP026112.1,100.0,100.0,100,1,100,1491760,1491859
Feature601,AP026112.1,100.0,100.0,100,1,100,1729822,1729723
Feature601,AP026112.1,100.0,100.0,100,1,100,2844708,2844807
Feature605,AP026112.1,100.0,100.0,100,1,100,1732901,1732802
Feature607,AP026112.1,100.0,100.0,100,1,100,3176333,3176432
Feature611,AP026112.1,100.0,100.0,100,1,100,3176327,3176426
Feature614,AP026112.1,100.0,100.0,100,1,100,1517344,1517245
Feature614,AP026112.1,100.0,100.0,100,1,100,2592894,2592993
Feature614,AP026112.1,100.0,100.0,100,1,100,2849065,2849164
Feature617,AP026112.1,100.0,100.0,95,1,95,2085942,2085848
Feature620,AP026112.1,100.0,100.0,100,1,100,1729782,1729683
Feature620,AP026112.1,100.0,100.0,100,1,100,2844748,2844847
Feature621,AP026112.1,100.0,100.0,100,1,100,924795,924696
Feature621,AP026112.1,100.0,100.0,100,1,100,1574838,1574739
Feature625,AP026112.1,100.0,100.0,100,1,100,1213408,1213309
Feature625,AP026112.1,100.0,100.0,100,1,100,1213549,1213450
Feature625,AP026112.1,100.0,100.0,100,1,100,1213690,1213591
Feature625,AP026112.1,100.0,100.0,100,1,100,2584748,2584847
Feature625,AP026112.1,100.0,100.0,100,1,100,2584889,2584988
Feature630,AP026112.1,100.0,100.0,100,1,100,2041193,2041094
