query_id,subject_id,percent_identity,percent_coverage,alignment_length,query_start,query_end,subject_start,subject_end
Feature166,NZ_AP026082.1,100.0,100.0,90,1,90,2819619,2819530
Feature167,NZ_AP026082.1,100.0,100.0,100,1,100,272537,272438
Feature168,NZ_AP026082.1,100.0,100.0,100,1,100,1515807,1515906
Feature168,NZ_AP026082.1,100.0,100.0,100,1,100,2562894,2562795
Feature168,NZ_AP026082.1,100.0,100.0,100,1,100,2819643,2819544
Feature169,NZ_AP026082.1,100.0,100.0,80,1,80,3014738,3014659
Feature174,NZ_AP026082.1,100.0,100.0,100,1,100,1515823,1515922
Feature174,NZ_AP026082.1,100.0,100.0,100,1,100,2562878,2562779
Feature174,NZ_AP026082.1,100.0,100.0,100,1,100,2819627,2819528
Feature176,NZ_AP026082.1,100.0,100.0,100,1,100,2863094,2862995
Feature178,NZ_AP026082.1,100.0,100.0,88,1,88,3153124,3153037
Feature179,NZ_AP026082.1,100.0,100.0,88,1,88,2861514,2861601
Feature181,NZ_AP026082.1,100.0,100.0,83,1,83,265392,265310
Feature182,NZ_AP026082.1,100.0,100.0,100,1,100,2021114,2021213
Feature184,NZ_AP026082.1,100.0,100.0,100,1,100,1206601,1206700
Feature184,NZ_AP026082.1,100.0,100.0,100,1,100,2055237,2055138
Feature186,NZ_AP026082.1,100.0,100.0,100,1,100,2051951,2052050
Feature186,NZ_AP026082.1,100.0,100.0,100,1,100,2557481,2557580
Feature188,NZ_AP026082.1,100.0,100.0,100,1,100,923293,923392
Feature188,NZ_AP026082.1,100.0,100.0,100,1,100,1585852,1585951
Feature191,NZ_AP026082.1,100.0,100.0,100,1,100,1515901,1515802
Feature191,NZ_AP026082.1,100.0,100.0,100,1,100,2562800,2562899
Feature191,NZ_AP026082.1,100.0,100.0,100,1,100,2819549,2819648
Feature196,NZ_AP026082.1,100.0,100.0,100,1,100,1178794,1178893
Feature198,NZ_AP026082.1,100.0,100.0,100,1,100,2127768,2127867
Feature199,NZ_AP026082.1,100.0,100.0,89,1,89,2863427,2863339
Feature203,NZ_AP026082.1,100.0,100.0,100,1,100,4591364,4591265
Feature205,NZ_AP026082.1,100.0,100.0,89,1,89,1174527,1174439
Feature206,NZ_AP026082.1,100.0,100.0,95,1,95,1174440,1174534
Feature209,NZ_AP026082.1,100.0,100.0,80,1,80,2137914,2137835
Feature212,NZ_AP026082.1,100.0,100.0,100,1,100,2863070,2862971
Feature215,NZ_AP026082.1,100.0,100.0,100,1,100,5082745,5082646
Feature217,NZ_AP026082.1,100.0,100.0,82,1,82,1205030,1204949
Feature222,NZ_AP026082.1,100.0,100.0,95,1,95,926246,926340
Feature223,NZ_AP026082.1,100.0,100.0,81,1,81,2106802,2106882
Feature224,NZ_AP026082.1,100.0,100.0,100,1,100,2109096,2109195
Feature225,NZ_AP026082.1,100.0,100.0,100,1,100,2109122,2109221
Feature226,NZ_AP026082.1,100.0,100.0,100,1,100,1211452,1211353
Feature226,NZ_AP026082.1,100.0,100.0,100,1,100,2049782,2049881
Feature226,NZ_AP026082.1,100.0,100.0,100,1,100,5084850,5084751
Feature228,NZ_AP026082.1,100.0,100.0,100,1,100,2863016,2862917
Feature231,NZ_AP026082.1,100.0,100.0,100,1,100,2562544,2562643
Feature231,NZ_AP026082.1,100.0,100.0,100,1,100,2819293,2819392
Feature232,NZ_AP026082.1,100.0,100.0,94,1,94,1486252,1486345
Feature235,NZ_AP026082.1,100.0,100.0,100,1,100,1211972,1211873
Feature235,NZ_AP026082.1,100.0,100.0,100,1,100,1212113,1212014
Feature235,NZ_AP026082.1,100.0,100.0,100,1,100,1212254,1212155
Feature235,NZ_AP026082.1,100.0,100.0,100,1,100,2554650,2554749
Feature235,NZ_AP026082.1,100.0,100.0,100,1,100,2554791,2554890
Feature239,NZ_AP026082.1,100.0,100.0,89,1,89,1181770,1181858
Feature241,NZ_AP026082.1,100.0,100.0,81,1,81,923273,923353
Feature241,NZ_AP026082.1,100.0,100.0,81,1,81,1585832,1585912
Feature244,NZ_AP026082.1,100.0,100.0,90,1,90,2136651,2136740
Feature246,NZ_AP026082.1,100.0,100.0,100,1,100,2127893,2127794
Feature247,NZ_AP026082.1,100.0,100.0,92,1,92,923352,923261
Feature248,NZ_AP026082.1,100.0,100.0,92,1,92,2126461,2126370
Feature253,NZ_AP026082.1,100.0,100.0,98,1,98,1702023,1702120
Feature253,NZ_AP026082.1,100.0,100.0,98,1,98,2136980,2136883
Feature255,NZ_AP026082.1,100.0,100.0,100,1,100,2124897,2124996
Feature255,NZ_AP026082.1,100.0,100.0,100,1,100,2580460,2580559
Feature256,NZ_AP026082.1,100.0,100.0,91,1,91,2863039,2863129
Feature261,NZ_AP026082.1,100.0,100.0,94,1,94,348057,347964
Feature265,NZ_AP026082.1,100.0,100.0,100,1,100,3154353,3154254
Feature266,NZ_AP026082.1,100.0,100.0,100,1,100,923314,923413
Feature266,NZ_AP026082.1,100.0,100.0,100,1,100,1585873,1585972
Feature268,NZ_AP026082.1,100.0,100.0,87,1,87,2049649,2049563
Feature271,NZ_AP026082.1,100.0,100.0,100,1,100,2562545,2562644
Feature271,NZ_AP026082.1,100.0,100.0,100,1,100,2819294,2819393
Feature272,NZ_AP026082.1,100.0,100.0,84,1,84,923353,923270
Feature273,NZ_AP026082.1,100.0,100.0,84,1,84,923260,923343
Feature274,NZ_AP026082.1,100.0,100.0,85,1,85,904588,904672
Feature275,NZ_AP026082.1,100.0,100.0,100,1,100,2863182,2863281
Feature278,NZ_AP026082.1,100.0,100.0,90,1,90,3153128,3153039
Feature282,NZ_AP026082.1,100.0,100.0,88,1,88,3467290,3467377
Feature288,NZ_AP026082.1,100.0,100.0,92,1,92,1515772,1515863
Feature289,NZ_AP026082.1,100.0,100.0,100,1,100,2109082,2109181
Feature291,NZ_AP026082.1,100.0,100.0,97,1,97,1189119,1189023
Feature295,NZ_AP026082.1,100.0,100.0,100,1,100,3467458,3467359
Feature298,NZ_AP026082.1,100.0,100.0,88,1,88,3154329,3154242
Feature299,NZ_AP026082.1,100.0,100.0,97,1,97,1174536,1174440
Feature300,NZ_AP026082.1,100.0,100.0,100,1,100,1738776,1738677
Feature300,NZ_AP026082.1,100.0,100.0,100,1,100,2814694,2814793
Feature301,NZ_AP026082.1,100.0,100.0,100,1,100,1515838,1515937
Feature301,NZ_AP026082.1,100.0,100.0,100,1,100,2562863,2562764
Feature301,NZ_AP026082.1,100.0,100.0,100,1,100,2819612,2819513
Feature302,NZ_AP026082.1,100.0,100.0,98,1,98,1209535,1209438
Feature304,NZ_AP026082.1,100.0,100.0,90,1,90,2563929,2563840
Feature304,NZ_AP026082.1,100.0,100.0,90,1,90,2820678,2820589
Feature305,NZ_AP026082.1,100.0,100.0,100,1,100,1702028,1702127
Feature305,NZ_AP026082.1,100.0,100.0,100,1,100,2136975,2136876
Feature307,NZ_AP026082.1,100.0,100.0,92,1,92,2583412,2583321
Feature308,NZ_AP026082.1,100.0,100.0,100,1,100,1741416,1741317
Feature309,NZ_AP026082.1,100.0,100.0,100,1,100,2130481,2130382
Feature310,NZ_AP026082.1,100.0,100.0,100,1,100,2562564,2562663
Feature310,NZ_AP026082.1,100.0,100.0,100,1,100,2819313,2819412
Feature312,NZ_AP026082.1,100.0,100.0,89,1,89,2861514,2861602
Feature313,NZ_AP026082.1,100.0,100.0,98,1,98,2863032,2863129
Feature317,NZ_AP026082.1,100.0,100.0,83,1,83,1205020,1204938
Feature318,NZ_AP026082.1,100.0,100.0,94,1,94,2136647,2136740
Feature321,NZ_AP026082.1,100.0,100.0,100,1,100,2127787,2127886
Feature323,NZ_AP026082.1,100.0,100.0,100,1,100,3154286,3154385
Feature328,NZ_AP026082.1,100.0,100.0,100,1,100,3153120,3153021
Feature331,NZ_AP026082.1,100.0,100.0,91,1,91,1717988,1718078
Feature331,NZ_AP026082.1,100.0,100.0,91,1,91,2844822,2844732
Feature332,NZ_AP026082.1,100.0,100.0,100,1,100,1486345,1486246
Feature333,NZ_AP026082.1,100.0,100.0,92,1,92,3153118,3153027
Feature335,NZ_AP026082.1,100.0,100.0,100,1,100,2109092,2109191
Feature337,NZ_AP026082.1,100.0,100.0,100,1,100,2108551,2108452
Feature338,NZ_AP026082.1,100.0,100.0,100,1,100,1738183,1738282
Feature338,NZ_AP026082.1,100.0,100.0,100,1,100,2815287,2815188
Feature339,NZ_AP026082.1,100.0,100.0,84,1,84,5082644,5082727
Feature340,NZ_AP026082.1,100.0,100.0,100,1,100,3135634,3135535
Feature342,NZ_AP026082.1,100.0,100.0,93,1,93,923260,923352
Feature346,NZ_AP026082.1,100.0,100.0,100,1,100,2862933,2863032
Feature347,NZ_AP026082.1,100.0,100.0,85,1,85,923357,923273
Feature347,NZ_AP026082.1,100.0,100.0,85,1,85,1585916,1585832
Feature348,NZ_AP026082.1,100.0,100.0,97,1,97,1619932,1620028
Feature352,NZ_AP026082.1,100.0,100.0,92,1,92,2136647,2136738
Feature353,NZ_AP026082.1,100.0,100.0,94,1,94,1702090,1701997
Feature353,NZ_AP026082.1,100.0,100.0,94,1,94,2136913,2137006
Feature354,NZ_AP026082.1,100.0,100.0,100,1,100,4418565,4418466
Feature358,NZ_AP026082.1,100.0,100.0,100,1,100,1211432,1211333
Feature358,NZ_AP026082.1,100.0,100.0,100,1,100,2049802,2049901
Feature358,NZ_AP026082.1,100.0,100.0,100,1,100,5084830,5084731
Feature364,NZ_AP026082.1,100.0,100.0,82,1,82,923351,923270
Feature369,NZ_AP026082.1,100.0,100.0,100,1,100,2109111,2109210
Feature370,NZ_AP026082.1,100.0,100.0,95,1,95,1515826,1515920
Feature370,NZ_AP026082.1,100.0,100.0,95,1,95,2562875,2562781
Feature370,NZ_AP026082.1,100.0,100.0,95,1,95,2819624,2819530
Feature371,NZ_AP026082.1,100.0,100.0,100,1,100,2124898,2124997
Feature371,NZ_AP026082.1,100.0,100.0,100,1,100,2580461,2580560
Feature376,NZ_AP026082.1,100.0,100.0,87,1,87,2863043,2863129
Feature379,NZ_AP026082.1,100.0,100.0,92,1,92,1490370,1490461
Feature381,NZ_AP026082.1,100.0,100.0,87,1,87,2135661,2135575
Feature382,NZ_AP026082.1,100.0,100.0,100,1,100,3153119,3153020
Feature383,NZ_AP026082.1,100.0,100.0,94,1,94,2049564,2049657
Feature384,NZ_AP026082.1,100.0,100.0,87,1,87,2863041,2863127
Feature386,NZ_AP026082.1,100.0,100.0,82,1,82,923352,923271
Feature387,NZ_AP026082.1,100.0,100.0,100,1,100,1490469,1490370
Feature391,NZ_AP026082.1,100.0,100.0,100,1,100,3154355,3154454
Feature394,NZ_AP026082.1,100.0,100.0,96,1,96,2106787,2106882
Feature395,NZ_AP026082.1,100.0,100.0,81,1,81,1515527,1515447
Feature396,NZ_AP026082.1,100.0,100.0,96,1,96,1518433,1518528
Feature398,NZ_AP026082.1,100.0,100.0,91,1,91,3014737,3014647
Feature399,NZ_AP026082.1,100.0,100.0,98,1,98,2137911,2137814
Feature400,NZ_AP026082.1,100.0,100.0,100,1,100,2137583,2137484
Feature403,NZ_AP026082.1,100.0,100.0,89,1,89,904584,904672
Feature405,NZ_AP026082.1,100.0,100.0,100,1,100,1515811,1515910
Feature405,NZ_AP026082.1,100.0,100.0,100,1,100,2562890,2562791
Feature405,NZ_AP026082.1,100.0,100.0,100,1,100,2819639,2819540
Feature408,NZ_AP026082.1,100.0,100.0,93,1,93,1620028,1619936
Feature409,NZ_AP026082.1,100.0,100.0,87,1,87,2812592,2812506
Feature413,NZ_AP026082.1,100.0,100.0,100,1,100,3154705,3154606
Feature414,NZ_AP026082.1,100.0,100.0,93,1,93,1205012,1204920
Feature416,NZ_AP026082.1,100.0,100.0,88,1,88,2560158,2560245
Feature416,NZ_AP026082.1,100.0,100.0,88,1,88,2816908,2816995
Feature417,NZ_AP026082.1,100.0,100.0,100,1,100,2094324,2094423
Feature419,NZ_AP026082.1,100.0,100.0,93,1,93,2583412,2583320
Feature422,NZ_AP026082.1,100.0,100.0,100,1,100,1494974,1495073
Feature423,NZ_AP026082.1,100.0,100.0,91,1,91,1490371,1490461
Feature425,NZ_AP026082.1,100.0,100.0,89,1,89,3858083,3857995
Feature429,NZ_AP026082.1,100.0,100.0,100,1,100,1490409,1490310
Feature432,NZ_AP026082.1,100.0,100.0,100,1,100,414064,413965
Feature437,NZ_AP026082.1,100.0,100.0,100,1,100,2094320,2094419
Feature439,NZ_AP026082.1,100.0,100.0,100,1,100,2049563,2049662
Feature444,NZ_AP026082.1,100.0,100.0,100,1,100,1515913,1515814
Feature444,NZ_AP026082.1,100.0,100.0,100,1,100,2562788,2562887
Feature444,NZ_AP026082.1,100.0,100.0,100,1,100,2819537,2819636
Feature452,NZ_AP026082.1,100.0,100.0,92,1,92,2580330,2580421
Feature453,NZ_AP026082.1,100.0,100.0,100,1,100,3154707,3154608
Feature455,NZ_AP026082.1,100.0,100.0,100,1,100,1515828,1515927
Feature455,NZ_AP026082.1,100.0,100.0,100,1,100,2562873,2562774
Feature455,NZ_AP026082.1,100.0,100.0,100,1,100,2819622,2819523
Feature457,NZ_AP026082.1,100.0,100.0,100,1,100,2862905,2863004
Feature458,NZ_AP026082.1,100.0,100.0,99,1,99,1702124,1702026
Feature458,NZ_AP026082.1,100.0,100.0,99,1,99,2136879,2136977
Feature459,NZ_AP026082.1,100.0,100.0,100,1,100,5147375,5147474
Feature460,NZ_AP026082.1,100.0,100.0,100,1,100,1211894,1211993
Feature460,NZ_AP026082.1,100.0,100.0,100,1,100,1212035,1212134
Feature460,NZ_AP026082.1,100.0,100.0,100,1,100,1212176,1212275
Feature460,NZ_AP026082.1,100.0,100.0,100,1,100,2554728,2554629
Feature460,NZ_AP026082.1,100.0,100.0,100,1,100,2554869,2554770
Feature462,NZ_AP026082.1,100.0,100.0,100,1,100,1515840,1515939
Feature462,NZ_AP026082.1,100.0,100.0,100,1,100,2562861,2562762
Feature462,NZ_AP026082.1,100.0,100.0,100,1,100,2819610,2819511
Feature464,NZ_AP026082.1,100.0,100.0,100,1,100,2124904,2125003
Feature464,NZ_AP026082.1,100.0,100.0,100,1,100,2580467,2580566
Feature465,NZ_AP026082.1,100.0,100.0,83,1,83,1514411,1514493
Feature465,NZ_AP026082.1,100.0,100.0,83,1,83,2059461,2059379
Feature466,NZ_AP026082.1,100.0,100.0,100,1,100,3154445,3154346
Feature467,NZ_AP026082.1,100.0,100.0,100,1,100,2562676,2562577
Feature467,NZ_AP026082.1,100.0,100.0,100,1,100,2819425,2819326
Feature468,NZ_AP026082.1,100.0,100.0,100,1,100,1738184,1738283
Feature468,NZ_AP026082.1,100.0,100.0,100,1,100,2815286,2815187
Feature469,NZ_AP026082.1,100.0,100.0,86,1,86,2049649,2049564
Feature470,NZ_AP026082.1,100.0,100.0,92,1,92,2562544,2562635
Feature470,NZ_AP026082.1,100.0,100.0,92,1,92,2819293,2819384
Feature472,NZ_AP026082.1,100.0,100.0,94,1,94,2582262,2582169
Feature473,NZ_AP026082.1,100.0,100.0,84,1,84,1702109,1702026
Feature473,NZ_AP026082.1,100.0,100.0,84,1,84,2136894,2136977
Feature474,NZ_AP026082.1,100.0,100.0,89,1,89,2049657,2049569
Feature476,NZ_AP026082.1,100.0,100.0,100,1,100,252280,252379
Feature477,NZ_AP026082.1,100.0,100.0,92,1,92,923368,923277
Feature477,NZ_AP026082.1,100.0,100.0,92,1,92,1585927,1585836
Feature478,NZ_AP026082.1,100.0,100.0,100,1,100,2583412,2583313
Feature483,NZ_AP026082.1,100.0,100.0,87,1,87,1702091,1702005
Feature483,NZ_AP026082.1,100.0,100.0,87,1,87,2136912,2136998
Feature484,NZ_AP026082.1,100.0,100.0,100,1,100,2863018,2862919
Feature485,NZ_AP026082.1,100.0,100.0,100,1,100,252268,252367
Feature489,NZ_AP026082.1,100.0,100.0,100,1,100,1702001,1702100
Feature489,NZ_AP026082.1,100.0,100.0,100,1,100,2137002,2136903
Feature490,NZ_AP026082.1,100.0,100.0,100,1,100,1203782,1203881
Feature490,NZ_AP026082.1,100.0,100.0,100,1,100,2562376,2562277
Feature490,NZ_AP026082.1,100.0,100.0,100,1,100,2819125,2819026
Feature494,NZ_AP026082.1,100.0,100.0,84,1,84,1515909,1515826
Feature494,NZ_AP026082.1,100.0,100.0,84,1,84,2562792,2562875
Feature494,NZ_AP026082.1,100.0,100.0,84,1,84,2819541,2819624
Feature497,NZ_AP026082.1,100.0,100.0,100,1,100,1515915,1515816
Feature497,NZ_AP026082.1,100.0,100.0,100,1,100,2562786,2562885
Feature497,NZ_AP026082.1,100.0,100.0,100,1,100,2819535,2819634
Feature503,NZ_AP026082.1,100.0,100.0,92,1,92,2583411,2583320
Feature504,NZ_AP026082.1,100.0,100.0,100,1,100,3154428,3154329
Feature507,NZ_AP026082.1,100.0,100.0,94,1,94,2106789,2106882
Feature508,NZ_AP026082.1,100.0,100.0,100,1,100,2102808,2102709
Feature511,NZ_AP026082.1,100.0,100.0,100,1,100,1186865,1186766
Feature512,NZ_AP026082.1,100.0,100.0,100,1,100,2124992,2124893
Feature512,NZ_AP026082.1,100.0,100.0,100,1,100,2580555,2580456
Feature513,NZ_AP026082.1,100.0,100.0,100,1,100,3154473,3154374
Feature515,NZ_AP026082.1,100.0,100.0,91,1,91,2583411,2583321
Feature518,NZ_AP026082.1,100.0,100.0,83,1,83,1209520,1209438
Feature520,NZ_AP026082.1,100.0,100.0,80,1,80,3154299,3154378
Feature524,NZ_AP026083.1,100.0,100.0,80,1,80,22289,22368
Feature526,NZ_AP026082.1,100.0,100.0,100,1,100,1211984,1211885
Feature526,NZ_AP026082.1,100.0,100.0,100,1,100,1212125,1212026
Feature526,NZ_AP026082.1,100.0,100.0,100,1,100,1212266,1212167
Feature526,NZ_AP026082.1,100.0,100.0,100,1,100,2554638,2554737
Feature526,NZ_AP026082.1,100.0,100.0,100,1,100,2554779,2554878
Feature527,NZ_AP026082.1,100.0,100.0,100,1,100,3153118,3153019
Feature529,NZ_AP026082.1,100.0,100.0,100,1,100,1738259,1738160
Feature529,NZ_AP026082.1,100.0,100.0,100,1,100,2815211,2815310
Feature530,NZ_AP026082.1,100.0,100.0,100,1,100,1741367,1741268
Feature532,NZ_AP026082.1,100.0,100.0,97,1,97,2583309,2583405
Feature533,NZ_AP026082.1,100.0,100.0,100,1,100,2109121,2109220
Feature534,NZ_AP026082.1,100.0,100.0,100,1,100,2583311,2583410
Feature536,NZ_AP026082.1,100.0,100.0,94,1,94,923370,923277
Feature536,NZ_AP026082.1,100.0,100.0,94,1,94,1585929,1585836
Feature537,NZ_AP026082.1,100.0,100.0,86,1,86,904830,904915
Feature538,NZ_AP026082.1,100.0,100.0,100,1,100,1490431,1490332
Feature539,NZ_AP026082.1,100.0,100.0,100,1,100,2094322,2094421
Feature540,NZ_AP026082.1,100.0,100.0,96,1,96,2583412,2583317
Feature541,NZ_AP026082.1,100.0,100.0,100,1,100,4583529,4583430
Feature545,NZ_AP026082.1,100.0,100.0,100,1,100,1515825,1515924
Feature545,NZ_AP026082.1,100.0,100.0,100,1,100,2562876,2562777
Feature545,NZ_AP026082.1,100.0,100.0,100,1,100,2819625,2819526
Feature548,NZ_AP026082.1,100.0,100.0,84,1,84,2049649,2049566
Feature549,NZ_AP026082.1,100.0,100.0,100,1,100,1490424,1490325
Feature550,NZ_AP026082.1,100.0,100.0,95,1,95,1518528,1518434
Feature552,NZ_AP026082.1,100.0,100.0,100,1,100,3154410,3154311
Feature553,NZ_AP026082.1,100.0,100.0,86,1,86,923352,923267
Feature555,NZ_AP026082.1,100.0,100.0,95,1,95,3154446,3154352
Feature556,NZ_AP026082.1,100.0,100.0,92,1,92,904923,904832
Feature558,NZ_AP026082.1,100.0,100.0,95,1,95,1203761,1203855
Feature558,NZ_AP026082.1,100.0,100.0,95,1,95,2562397,2562303
Feature558,NZ_AP026082.1,100.0,100.0,95,1,95,2819146,2819052
Feature561,NZ_AP026082.1,100.0,100.0,91,1,91,2135665,2135575
Feature564,NZ_AP026082.1,100.0,100.0,100,1,100,3153121,3153022
Feature567,NZ_AP026082.1,100.0,100.0,100,1,100,1211980,1211881
Feature567,NZ_AP026082.1,100.0,100.0,100,1,100,1212121,1212022
Feature567,NZ_AP026082.1,100.0,100.0,100,1,100,1212262,1212163
Feature567,NZ_AP026082.1,100.0,100.0,100,1,100,2554642,2554741
Feature567,NZ_AP026082.1,100.0,100.0,100,1,100,2554783,2554882
Feature569,NZ_AP026082.1,100.0,100.0,100,1,100,2555130,2555229
Feature573,NZ_AP026082.1,100.0,100.0,89,1,89,2049564,2049652
Feature574,NZ_AP026082.1,100.0,100.0,95,1,95,2136745,2136651
